Purpose,EntryPeriod,ReturnPeriod,Percent
1,23,41,0.00015414885802264792
1,23,42,0.0007233161514732426
1,23,43,0.000842694998460573
1,23,44,0.0008159428579089787
1,23,45,0.00032444224258323587
1,23,46,8.372707252478951e-05
1,23,47,0.00014483672788875377
1,23,48,0.0006952190778492541
1,24,1,0.00021045205490419962
1,24,2,5.261307693225211e-05
1,24,3,0.0
1,24,4,0.0
1,24,5,0.0
1,24,6,0.0
1,24,7,0.0
1,24,8,0.0
1,24,9,0.0
1,24,10,0.0
1,24,11,0.0
1,24,12,0.0
1,24,13,0.0
1,24,14,0.0
1,24,15,0.0
1,24,16,0.0
1,24,17,0.0
1,24,18,0.0
1,24,19,0.0
1,24,20,0.0
1,24,21,0.0
1,24,22,0.0
1,24,23,0.0
1,24,24,0.0
1,24,25,7.347006562482838e-05
1,24,26,9.183725104622872e-06
1,24,27,0.0005053376518566763
1,24,28,2.7071653726169608e-05
1,24,29,0.00034654690625737176
1,24,30,9.901312990444276e-06
1,24,31,0.000949545010828527
1,24,32,0.00038844999601495256
1,24,33,0.00020081050032051706
1,24,34,0.0009705821192111848
1,24,35,0.0006742716120295008
1,24,36,0.000585030033284358
1,24,37,0.00076607832459985
1,24,38,0.0001476781233805873
1,24,39,0.0001882685226414923
1,24,40,0.00025763025907820237
1,24,41,0.00029644125118854283
1,24,42,0.0008656085446391375
1,24,43,0.0012038501814498233
1,24,44,0.0005082919560230193
1,24,45,0.00025118131815905575
1,24,46,0.000596555253435038
1,24,47,0.0003620932117134645
1,24,48,1.4483672788876578e-05
1,25,1,0.0005059042325884393
1,25,2,0.0
1,25,3,0.0
1,25,4,0.0005537527769540949
1,25,5,0.0
1,25,6,0.0
1,25,7,0.0
1,25,8,0.0
1,25,9,0.0
1,25,10,0.0
1,25,11,0.0
1,25,12,0.0
1,25,13,0.0
1,25,14,0.0
1,25,15,0.0
1,25,16,0.0
1,25,17,0.0
1,25,18,0.0
1,25,19,0.0
1,25,20,0.0
1,25,21,0.0
1,25,22,0.0
1,25,23,0.0
1,25,24,0.0
1,25,25,0.0
1,25,26,0.00047406903059434594
1,25,27,0.00010960346472865291
1,25,28,0.0003562121381791533
1,25,29,0.00011023928075779542
1,25,30,0.0005712418357154225
1,25,31,0.00013105802044222894
1,25,32,0.00037133210755957105
1,25,33,0.0005984666246267929
1,25,34,0.00029358742123624103
1,25,35,0.0024288044513788216
1,25,36,0.0010939655895077453
1,25,37,0.0004951330484047291
1,25,38,0.0004297383546504975
1,25,39,0.0001905586254098218
1,25,40,0.0003510282351047968
1,25,41,0.0012001886783560335
1,25,42,0.0005520869765987166
1,25,43,0.0005415523856374219
1,25,44,0.0006498639037089122
1,25,45,0.0007627100809867663
1,25,46,6.355912251141961e-05
1,25,47,0.0002785386069503584
1,25,48,0.0001612583778048253
1,26,1,7.987946751919081e-05
1,26,2,0.0
1,26,3,6.15278892182295e-05
1,26,4,6.15278892182295e-05
1,26,5,0.0
1,26,6,0.00024611214820294416
1,26,7,0.0
1,26,8,0.0
1,26,9,0.0
1,26,10,0.0
1,26,11,0.0
1,26,12,0.0
1,26,13,0.0
1,26,14,0.0
1,26,15,0.0
1,26,16,0.0
1,26,17,0.0
1,26,18,0.0
1,26,19,0.0
1,26,20,0.0
1,26,21,0.0
1,26,22,0.0
1,26,23,0.0
1,26,24,0.0
1,26,25,0.0
1,26,26,9.295436154304857e-06
1,26,27,4.566828586580502e-05
1,26,28,0.00042928199247585513
1,26,29,0.0002705882886634162
1,26,30,0.00032069705264423223
1,26,31,0.0007317427134156315
1,26,32,0.0009283307937188289
1,26,33,0.0004516723713953578
1,26,34,0.0018066916560345863
1,26,35,0.002639568685267926
1,26,36,0.0011541836664561995
1,26,37,0.0011957931750270147
1,26,38,0.00043908045375828616
1,26,39,0.0006619390677857767
1,26,40,0.00020058797601580036
1,26,41,0.0002520398070096831
1,26,42,0.0005280832953090414
1,26,43,0.00036554828318871124
1,26,44,0.0006769414579317828
1,26,45,0.000201270927916524
1,26,46,6.355912251141961e-05
1,26,47,0.0002785386069503584
1,26,48,0.0007183355917056365
1,27,1,0.0004970974984583893
1,27,2,2.616289389497194e-05
1,27,3,0.0007254818089024156
1,27,4,0.0004836562823768745
1,27,5,0.0
1,27,6,0.0
1,27,7,0.0
1,27,8,0.0
1,27,9,0.0
1,27,10,0.0
1,27,11,0.0
1,27,12,0.0
1,27,13,0.0
1,27,14,0.0
1,27,15,0.0
1,27,16,0.0
1,27,17,0.0
1,27,18,0.0
1,27,19,0.0
1,27,20,0.0
1,27,21,0.0
1,27,22,0.0
1,27,23,0.0
1,27,24,0.0
1,27,25,0.0
1,27,26,0.0
1,27,27,0.0
1,27,28,8.077188206642481e-05
1,27,29,0.0001181675405952113
1,27,30,0.00012801483564482048
1,27,31,9.658274031049863e-05
1,27,32,9.658274031049863e-05
1,27,33,0.0011317162824438785
1,27,34,0.0009874774100074228
1,27,35,0.0015680055517570727
1,27,36,0.0017553775525961227
1,27,37,0.0007068220453058945
1,27,38,0.0006150264359905785
1,27,39,0.00030549852563715264
1,27,40,0.00037448184981889334
1,27,41,0.0006132337798004647
1,27,42,0.0004717176818677794
1,27,43,0.000585338751604923
1,27,44,0.0005055189010921443
1,27,45,0.0004788044325500979
1,27,46,0.0018631729872502388
1,27,47,0.0005761875911828458
1,27,48,0.001224399842611276
1,28,1,0.0004186088167734804
1,28,2,0.000209303905495947
1,28,3,0.002841482038925356
1,28,4,0.0
1,28,5,0.0
1,28,6,0.0
1,28,7,0.0
1,28,8,0.0
1,28,9,0.0
1,28,10,0.0
1,28,11,0.0
1,28,12,0.0
1,28,13,0.0
1,28,14,0.0
1,28,15,0.0
1,28,16,0.0
1,28,17,0.0
1,28,18,0.0
1,28,19,0.0
1,28,20,0.0
1,28,21,0.0
1,28,22,0.0
1,28,23,0.0
1,28,24,0.0
1,28,25,0.0
1,28,26,0.0
1,28,27,0.0
1,28,28,4.487329656568096e-05
1,28,29,0.0
1,28,30,0.0005809923007271438
1,28,31,0.00028974832406825237
1,28,32,0.00011804519332239118
1,28,33,0.0008432396039058917
1,28,34,0.0004770964143902745
1,28,35,0.0018342706275690623
1,28,36,0.0017060684329596432
1,28,37,0.0014044646179020516
1,28,38,0.0006150264359905785
1,28,39,0.0005321589664950769
1,28,40,0.0003350628074293272
1,28,41,0.0008137144462930275
1,28,42,0.00041275311330790204
1,28,43,0.0002527600898106145
1,28,44,7.981882768946794e-05
1,28,45,0.0006141181632845668
1,28,46,0.0018215369928178315
1,28,47,0.0014404710545533011
1,28,48,0.0011667812219327747
1,29,1,0.0019233684041083518
1,29,2,0.002210440250554482
1,29,3,0.0006633548825239118
1,29,4,0.0
1,29,5,0.001658393581657327
1,29,6,0.0
1,29,7,0.0
1,29,8,0.0
1,29,9,0.0
1,29,10,0.0
1,29,11,0.0
1,29,12,0.0
1,29,13,0.0
1,29,14,0.0
1,29,15,0.0
1,29,16,0.0
1,29,17,0.0
1,29,18,0.0
1,29,19,0.0
1,29,20,0.0
1,29,21,0.0
1,29,22,0.0
1,29,23,0.0
1,29,24,0.0
1,29,25,0.0
1,29,26,0.0
1,29,27,0.0
1,29,28,0.0
1,29,29,0.00014046268047263798
1,29,30,0.0005834624418922939
1,29,31,0.00023549861325533787
1,29,32,1.1774874080000204e-05
1,29,33,0.00010956713490944566
1,29,34,0.0003530496959313086
1,29,35,0.0004869270646369611
1,29,36,0.0004869270646369611
1,29,37,0.00042302853364194697
1,29,38,0.0004733888428845272
1,29,39,0.0007461010183624046
1,29,40,0.0006704088877714755
1,29,41,0.0001811560267212218
1,29,42,0.0007763801291551805
1,29,43,0.00043790106173923306
1,29,44,0.0003649177852577217
1,29,45,0.00015989326901922116
1,29,46,0.0007766213134284498
1,29,47,0.0005689933298753971
1,29,48,0.0016121495401618198
1,30,1,0.0011769887766270133
1,30,2,0.0006602616601866912
1,30,3,0.0005306858186234438
1,30,4,0.0007960258590286942
1,30,5,0.0
1,30,6,6.633548825240986e-05
1,30,7,0.0
1,30,8,0.0
1,30,9,0.0
1,30,10,0.0
1,30,11,0.0
1,30,12,0.0
1,30,13,0.0
1,30,14,0.0
1,30,15,0.0
1,30,16,0.0
1,30,17,0.0
1,30,18,0.0
1,30,19,0.0
1,30,20,0.0
1,30,21,0.0
1,30,22,0.0
1,30,23,0.0
1,30,24,0.0
1,30,25,0.0
1,30,26,0.0
1,30,27,0.0
1,30,28,0.0
1,30,29,0.0
1,30,30,0.0
1,30,31,0.00010597420621654029
1,30,32,9.419933213661133e-05
1,30,33,0.00029217926042980147
1,30,34,0.00021913473782811732
1,30,35,0.0006167737272399031
1,30,36,0.00042200269339748807
1,30,37,0.0006043256469151967
1,30,38,0.0006748300798548478
1,30,39,0.0009515482663875003
1,30,40,0.0001405691697013814
1,30,41,0.0003623108098455251
1,30,42,0.0003364315551135108
1,30,43,0.00045249771703551473
1,30,44,0.0005108843382207443
1,30,45,0.0010849858844494138
1,30,46,0.000468257840040185
1,30,47,0.002750136199912614
1,30,48,0.00042674537715968464
1,31,1,0.0007715126533880532
1,31,2,0.0001596318195300712
1,31,3,0.0006147276148454321
1,31,4,0.0012295177592009556
1,31,5,0.0
1,31,6,0.0
1,31,7,0.0
1,31,8,0.0
1,31,9,0.0
1,31,10,0.0
1,31,11,0.0
1,31,12,0.0
1,31,13,0.0
1,31,14,0.0
1,31,15,0.0
1,31,16,0.0
1,31,17,0.0
1,31,18,0.0
1,31,19,0.0
1,31,20,0.0
1,31,21,0.0
1,31,22,0.0
1,31,23,0.0
1,31,24,0.0
1,31,25,0.0
1,31,26,0.0
1,31,27,0.0
1,31,28,0.0
1,31,29,0.0
1,31,30,0.0
1,31,31,0.0
1,31,32,0.00010911716260774096
1,31,33,0.0005076985113871557
1,31,34,0.0008687247953978949
1,31,35,0.0007019453649521435
1,31,36,0.0006116958942029507
1,31,37,0.0005600427150112777
1,31,38,0.00014934556793011993
1,31,39,0.00041085091344473607
1,31,40,0.000140288953718319
1,31,41,0.0002997900558538855
1,31,42,0.0005156388418589258
1,31,43,0.00025701224853283297
1,31,44,0.0006222480660346006
1,31,45,0.00037043953018934037
1,31,46,0.00032811038500740416
1,31,47,0.00013182641779081963
1,31,48,0.005829616750812357
1,32,1,0.0005320780030245917
1,32,2,0.0005320780030245917
1,32,3,0.0008606422830429103
1,32,4,0.0011065569512406443
1,32,5,0.0
1,32,6,0.0007991966176795006
1,32,7,0.0
1,32,8,0.0
1,32,9,0.0
1,32,10,0.0
1,32,11,0.0
1,32,12,0.0
1,32,13,0.0
1,32,14,0.0
1,32,15,0.0
1,32,16,0.0
1,32,17,0.0
1,32,18,0.0
1,32,19,0.0
1,32,20,0.0
1,32,21,0.0
1,32,22,0.0
1,32,23,0.0
1,32,24,0.0
1,32,25,0.0
1,32,26,0.0
1,32,27,0.0
1,32,28,0.0
1,32,29,0.0
1,32,30,0.0
1,32,31,0.0
1,32,32,5.4558581303886186e-05
1,32,33,0.00039487038630707175
1,32,34,5.640832473871242e-05
1,32,35,0.00043119468609818817
1,32,36,0.0003008308136282433
1,32,37,0.00044803670379045914
1,32,38,0.00035469941601536743
1,32,39,0.0008217029594028139
1,32,40,0.0002805779074367384
1,32,41,0.00014389602842764654
1,32,42,5.9955436202073855e-05
1,32,43,0.0005546140684193624
1,32,44,0.0009874838835363684
1,32,45,0.0010372404931884849
1,32,46,0.0012383335382041985
1,32,47,0.0024167986225241364
1,32,48,0.0006151806795114916
1,33,1,0.0
1,33,2,0.0004675813544498836
1,33,3,0.0008898213301286711
1,33,4,0.0
1,33,5,0.0005720381571467175
1,33,6,0.0003813810395916732
1,33,7,0.0
1,33,8,0.0
1,33,9,0.0
1,33,10,0.0
1,33,11,0.0
1,33,12,0.0
1,33,13,0.0
1,33,14,0.0
1,33,15,0.0
1,33,16,0.0
1,33,17,0.0
1,33,18,0.0
1,33,19,0.0
1,33,20,0.0
1,33,21,0.0
1,33,22,0.0
1,33,23,0.0
1,33,24,0.0
1,33,25,0.0
1,33,26,0.0
1,33,27,0.0
1,33,28,0.0
1,33,29,0.0
1,33,30,0.0
1,33,31,0.0
1,33,32,0.0
1,33,33,5.832078151198903e-05
1,33,34,0.00020996377785981077
1,33,35,2.0736747572067004e-05
1,33,36,0.000466551042387625
1,33,37,0.0005307799502319469
1,33,38,0.0
1,33,39,4.1444704304568806e-05
1,33,40,0.00014504528287712554
1,33,41,0.00027276356898483606
1,33,42,0.0
1,33,43,0.0006573379549925917
1,33,44,0.00016782649438700184
1,33,45,0.0008644836598553404
1,33,46,0.00016414907340602414
1,33,47,0.0004240239553621573
1,33,48,9.086919555214421e-05
1,34,1,5.501454485236784e-05
1,34,2,0.0007151337502164668
1,34,3,0.0006991656492289711
1,34,4,0.0002542542658371002
1,34,5,0.0006991656492289711
1,34,6,0.0005720381571467175
1,34,7,0.0
1,34,8,0.0
1,34,9,0.0
1,34,10,0.0
1,34,11,0.0
1,34,12,0.0
1,34,13,0.0
1,34,14,0.0
1,34,15,0.0
1,34,16,0.0
1,34,17,0.0
1,34,18,0.0
1,34,19,0.0
1,34,20,0.0
1,34,21,0.0
1,34,22,0.0
1,34,23,0.0
1,34,24,0.0
1,34,25,0.0
1,34,26,0.0
1,34,27,0.0
1,34,28,0.0
1,34,29,0.0
1,34,30,0.0
1,34,31,0.0
1,34,32,0.0
1,34,33,0.0
1,34,34,1.1659318153952434e-05
1,34,35,0.0002902929062406318
1,34,36,2.0736747572067004e-05
1,34,37,4.825088843239529e-05
1,34,38,0.00046322685228020226
1,34,39,4.1444704304568806e-05
1,34,40,0.00045585861060234946
1,34,41,0.0005083226159257157
1,34,42,0.0004463351629766969
1,34,43,0.00011187900813877495
1,34,44,0.00015384645904735687
1,34,45,0.0013788049734172966
1,34,46,0.0003173481144456657
1,34,47,0.0007420436333969983
1,34,48,0.000999497996238948
1,35,1,0.0004644940678181913
1,35,2,0.0
1,35,3,0.0
1,35,4,0.00022598592403354431
1,35,5,0.0011298689661744963
1,35,6,0.0
1,35,7,0.0
1,35,8,0.0
1,35,9,0.0
1,35,10,0.0
1,35,11,0.0
1,35,12,0.0
1,35,13,0.0
1,35,14,0.0
1,35,15,0.0
1,35,16,0.0
1,35,17,0.0
1,35,18,0.0
1,35,19,0.0
1,35,20,0.0
1,35,21,0.0
1,35,22,0.0
1,35,23,0.0
1,35,24,0.0
1,35,25,0.0
1,35,26,0.0
1,35,27,0.0
1,35,28,0.0
1,35,29,0.0
1,35,30,0.0
1,35,31,0.0
1,35,32,0.0
1,35,33,0.0
1,35,34,0.0
1,35,35,0.0001290088692143326
1,35,36,0.0
1,35,37,0.00035168122830227407
1,35,38,6.004254779915955e-05
1,35,39,5.5255184887995876e-05
1,35,40,1.841836027178391e-05
1,35,41,0.00023141049526786885
1,35,42,0.00040772538855224035
1,35,43,0.0003729231972422904
1,35,44,0.000720984005066034
1,35,45,0.00018479614523711756
1,35,46,0.00034041649734054355
1,35,47,0.0024362870397730166
1,35,48,0.0004711020013356558
1,36,1,0.00012223244532425016
1,36,2,0.0
1,36,3,0.0
1,36,4,0.0
1,36,5,0.0
1,36,6,0.0020902195988695793
1,36,7,0.0
1,36,8,0.0
1,36,9,0.0
1,36,10,0.0
1,36,11,0.0
1,36,12,0.0
1,36,13,0.0
1,36,14,0.0
1,36,15,0.0
1,36,16,0.0
1,36,17,0.0
1,36,18,0.0
1,36,19,0.0
1,36,20,0.0
1,36,21,0.0
1,36,22,0.0
1,36,23,0.0
1,36,24,0.0
1,36,25,0.0
1,36,26,0.0
1,36,27,0.0
1,36,28,0.0
1,36,29,0.0
1,36,30,0.0
1,36,31,0.0
1,36,32,0.0
1,36,33,0.0
1,36,34,0.0
1,36,35,0.0
1,36,36,0.0002764493622348877
1,36,37,0.0
1,36,38,0.00017155387572830797
1,36,39,0.00012891894721916587
1,36,40,0.00024863370978947736
1,36,41,0.0006722039555185897
1,36,42,0.00027549295481278657
1,36,43,0.0005096642317050474
1,36,44,0.0003107721408209778
1,36,45,0.0003112407042068518
1,36,46,0.0007100175816640637
1,36,47,0.00026920657656584587
1,36,48,0.000726853345176026
1,37,1,0.0002503240409031188
1,37,2,0.0005006485961756405
1,37,3,0.0
1,37,4,0.0
1,37,5,0.0012620106813893096
1,37,6,0.0
1,37,7,0.0
1,37,8,0.0
1,37,9,0.0
1,37,10,0.0
1,37,11,0.0
1,37,12,0.0
1,37,13,0.0
1,37,14,0.0
1,37,15,0.0
1,37,16,0.0
1,37,17,0.0
1,37,18,0.0
1,37,19,0.0
1,37,20,0.0
1,37,21,0.0
1,37,22,0.0
1,37,23,0.0
1,37,24,0.0
1,37,25,0.0
1,37,26,0.0
1,37,27,0.0
1,37,28,0.0
1,37,29,0.0
1,37,30,0.0
1,37,31,0.0
1,37,32,0.0
1,37,33,0.0
1,37,34,0.0
1,37,35,0.0
1,37,36,0.0
1,37,37,0.00012774810047005454
1,37,38,7.983940455382477e-05
1,37,39,0.00012857838822575066
1,37,40,0.00011143369897543274
1,37,41,2.0516101762358022e-05
1,37,42,0.0005333878095323416
1,37,43,9.256154323868258e-05
1,37,44,4.628685247934329e-05
1,37,45,8.148172467615852e-05
1,37,46,0.00026255355410831
1,37,47,0.00016288209055439308
1,37,48,0.00035081032922434604
1,38,1,2.2746006389205536e-05
1,38,2,0.0013426275824432374
1,38,3,0.0
1,38,4,0.0
1,38,5,0.008729068168785029
1,38,6,0.0
1,38,7,0.0
1,38,8,0.0
1,38,9,0.0
1,38,10,0.0
1,38,11,0.0
1,38,12,0.0
1,38,13,0.0
1,38,14,0.0
1,38,15,0.0
1,38,16,0.0
1,38,17,0.0
1,38,18,0.0
1,38,19,0.0
1,38,20,0.0
1,38,21,0.0
1,38,22,0.0
1,38,23,0.0
1,38,24,0.0
1,38,25,0.0
1,38,26,0.0
1,38,27,0.0
1,38,28,0.0
1,38,29,0.0
1,38,30,0.0
1,38,31,0.0
1,38,32,0.0
1,38,33,0.0
1,38,34,0.0
1,38,35,0.0
1,38,36,0.0
1,38,37,0.0
1,38,38,0.0
1,38,39,7.714499858992423e-05
1,38,40,0.0004971504576692127
1,38,41,0.0004923558378594356
1,38,42,6.154842121297227e-05
1,38,43,8.099587828605304e-05
1,38,44,0.00021984466631761335
1,38,45,0.0003168687693688789
1,38,46,0.0002172782553353066
1,38,47,5.011962496568112e-05
1,38,48,0.0
1,39,1,0.0006554969129076351
1,39,2,0.0
1,39,3,0.0
1,39,4,0.0003786783939057139
1,39,5,0.0
1,39,6,0.0
1,39,7,0.0
1,39,8,0.0
1,39,9,0.0
1,39,10,0.0
1,39,11,0.0
1,39,12,0.0
1,39,13,0.0
1,39,14,0.0
1,39,15,0.0
1,39,16,0.0
1,39,17,0.0
1,39,18,0.0
1,39,19,0.0
1,39,20,0.0
1,39,21,0.0
1,39,22,0.0
1,39,23,0.0
1,39,24,0.0
1,39,25,0.0
1,39,26,0.0
1,39,27,0.0
1,39,28,0.0
1,39,29,0.0
1,39,30,0.0
1,39,31,0.0
1,39,32,0.0
1,39,33,0.0
1,39,34,0.0
1,39,35,0.0
1,39,36,0.0
1,39,37,0.0
1,39,38,0.0
1,39,39,0.0
1,39,40,0.0
1,39,41,0.0
1,39,42,2.462210116984285e-05
1,39,43,0.0002360891382574767
1,39,44,0.0010415691495247678
1,39,45,0.00024991945231587397
1,39,46,3.259826584746439e-05
1,39,47,0.0
1,39,48,0.0
1,40,1,0.0
1,40,2,0.0
1,40,3,0.0009466975798099151
1,40,4,0.0
1,40,5,0.0
1,40,6,0.0
1,40,7,0.0
1,40,8,0.0
1,40,9,0.0
1,40,10,0.0
1,40,11,0.0
1,40,12,0.0
1,40,13,0.0
1,40,14,0.0
1,40,15,0.0
1,40,16,0.0
1,40,17,0.0
1,40,18,0.0
1,40,19,0.0
1,40,20,0.0
1,40,21,0.0
1,40,22,0.0
1,40,23,0.0
1,40,24,0.0
1,40,25,0.0
1,40,26,0.0
1,40,27,0.0
1,40,28,0.0
1,40,29,0.0
1,40,30,0.0
1,40,31,0.0
1,40,32,0.0
1,40,33,0.0
1,40,34,0.0
1,40,35,0.0
1,40,36,0.0
1,40,37,0.0
1,40,38,0.0
1,40,39,0.0
1,40,40,0.0
1,40,41,0.0
1,40,42,0.0
1,40,43,0.0
1,40,44,0.00011110067184487562
1,40,45,0.0005107060184815434
1,40,46,0.0
1,40,47,4.511270282370622e-05
1,40,48,0.0
1,41,1,0.0
1,41,2,0.0
1,41,3,0.0
1,41,4,0.0
1,41,5,0.0
1,41,6,0.00037762849861892064
1,41,7,0.0
1,41,8,0.0
1,41,9,0.0
1,41,10,0.0
1,41,11,0.0
1,41,12,0.0
1,41,13,0.0
1,41,14,0.0
1,41,15,0.0
1,41,16,0.0
1,41,17,0.0
1,41,18,0.0
1,41,19,0.0
1,41,20,0.0
1,41,21,0.0
1,41,22,0.0
1,41,23,0.0
1,41,24,0.0
1,41,25,0.0
1,41,26,0.0
1,41,27,0.0
1,41,28,0.0
1,41,29,0.0
1,41,30,0.0
1,41,31,0.0
1,41,32,0.0
1,41,33,0.0
1,41,34,0.0
1,41,35,0.0
1,41,36,0.0
1,41,37,0.0
1,41,38,0.0
1,41,39,0.0
1,41,40,0.0
1,41,41,0.0
1,41,42,0.0
1,41,43,0.0
1,41,44,0.00019942722683949994
1,41,45,0.0003250776584669736
1,41,46,0.0
1,41,47,0.0
1,41,48,5.3985097502418146e-05
1,42,1,0.0
1,42,2,0.0
1,42,3,0.00022657725187102165
1,42,4,0.0
1,42,5,0.0004531537402436587
1,42,6,0.0
1,42,7,0.0
1,42,8,0.0
1,42,9,0.0
1,42,10,0.0
1,42,11,0.0
1,42,12,0.0
1,42,13,0.0
1,42,14,0.0
1,42,15,0.0
1,42,16,0.0
1,42,17,0.0
1,42,18,0.0
1,42,19,0.0
1,42,20,0.0
1,42,21,0.0
1,42,22,0.0
1,42,23,0.0
1,42,24,0.0
1,42,25,0.0
1,42,26,0.0
1,42,27,0.0
1,42,28,0.0
1,42,29,0.0
1,42,30,0.0
1,42,31,0.0
1,42,32,0.0
1,42,33,0.0
1,42,34,0.0
1,42,35,0.0
1,42,36,0.0
1,42,37,0.0
1,42,38,0.0
1,42,39,0.0
1,42,40,0.0
1,42,41,0.0
1,42,42,0.0
1,42,43,0.00013295103655332061
1,42,44,0.0
1,42,45,0.00023405628215675557
1,42,46,0.0
1,42,47,0.0
1,42,48,0.0
1,43,1,0.0009586040094228731
1,43,2,0.0
1,43,3,0.0
1,43,4,0.0
1,43,5,0.0
1,43,6,0.0
1,43,7,0.0
1,43,8,0.0
1,43,9,0.0
1,43,10,0.0
1,43,11,0.0
1,43,12,0.0
1,43,13,0.0
1,43,14,0.0
1,43,15,0.0
1,43,16,0.0
1,43,17,0.0
1,43,18,0.0
1,43,19,0.0
1,43,20,0.0
1,43,21,0.0
1,43,22,0.0
1,43,23,0.0
1,43,24,0.0
1,43,25,0.0
1,43,26,0.0
1,43,27,0.0
1,43,28,0.0
1,43,29,0.0
1,43,30,0.0
1,43,31,0.0
1,43,32,0.0
1,43,33,0.0
1,43,34,0.0
1,43,35,0.0
1,43,36,0.0
1,43,37,0.0
1,43,38,0.0
1,43,39,0.0
1,43,40,0.0
1,43,41,0.0
1,43,42,0.0
1,43,43,0.0
1,43,44,0.0
1,43,45,0.0002786973582842449
1,43,46,0.0
1,43,47,0.0
1,43,48,0.0
1,44,1,0.0
1,44,2,0.0
1,44,3,0.0
1,44,4,0.0
1,44,5,0.0
1,44,6,0.0
1,44,7,0.0
1,44,8,0.0
1,44,9,0.0
1,44,10,0.0
1,44,11,0.0
1,44,12,0.0
1,44,13,0.0
1,44,14,0.0
1,44,15,0.0
1,44,16,0.0
1,44,17,0.0
1,44,18,0.0
1,44,19,0.0
1,44,20,0.0
1,44,21,0.0
1,44,22,0.0
1,44,23,0.0
1,44,24,0.0
1,44,25,0.0
1,44,26,0.0
1,44,27,0.0
1,44,28,0.0
1,44,29,0.0
1,44,30,0.0
1,44,31,0.0
1,44,32,0.0
1,44,33,0.0
1,44,34,0.0
1,44,35,0.0
1,44,36,0.0
1,44,37,0.0
1,44,38,0.0
1,44,39,0.0
1,44,40,0.0
1,44,41,0.0
1,44,42,0.0
1,44,43,0.0
1,44,44,0.0
1,44,45,0.0
1,44,46,0.00017601993048710362
1,44,47,0.0
1,44,48,0.0
1,45,1,0.0
1,45,2,0.0
1,45,3,0.0
1,45,4,0.0
1,45,5,0.0
1,45,6,0.0
1,45,7,0.0
1,45,8,0.0
1,45,9,0.0
1,45,10,0.0
1,45,11,0.0
1,45,12,0.0
1,45,13,0.0
1,45,14,0.0
1,45,15,0.0
1,45,16,0.0
1,45,17,0.0
1,45,18,0.0
1,45,19,0.0
1,45,20,0.0
1,45,21,0.0
1,45,22,0.0
1,45,23,0.0
1,45,24,0.0
1,45,25,0.0
1,45,26,0.0
1,45,27,0.0
1,45,28,0.0
1,45,29,0.0
1,45,30,0.0
1,45,31,0.0
1,45,32,0.0
1,45,33,0.0
1,45,34,0.0
1,45,35,0.0
1,45,36,0.0
1,45,37,0.0
1,45,38,0.0
1,45,39,0.0
1,45,40,0.0
1,45,41,0.0
1,45,42,0.0
1,45,43,0.0
1,45,44,0.0
1,45,45,0.0
1,45,46,0.0
1,45,47,0.0
1,45,48,0.0
1,46,1,0.0
1,46,2,0.0
1,46,3,0.0
1,46,4,0.0
1,46,5,0.0
1,46,6,0.0
1,46,7,0.0
1,46,8,0.0
1,46,9,0.0
1,46,10,0.0
1,46,11,0.0
1,46,12,0.0
1,46,13,0.0
1,46,14,0.0
1,46,15,0.0
1,46,16,0.0
1,46,17,0.0
1,46,18,0.0
1,46,19,0.0
1,46,20,0.0
1,46,21,0.0
1,46,22,0.0
1,46,23,0.0
1,46,24,0.0
1,46,25,0.0
1,46,26,0.0
1,46,27,0.0
1,46,28,0.0
1,46,29,0.0
1,46,30,0.0
1,46,31,0.0
1,46,32,0.0
1,46,33,0.0
1,46,34,0.0
1,46,35,0.0
1,46,36,0.0
1,46,37,0.0
1,46,38,0.0
1,46,39,0.0
1,46,40,0.0
1,46,41,0.0
1,46,42,0.0
1,46,43,0.0
1,46,44,0.0
1,46,45,0.0
1,46,46,0.0
1,46,47,0.0
1,46,48,0.0
1,47,1,0.0
1,47,2,0.0
1,47,3,0.0
1,47,4,0.0
1,47,5,0.0
1,47,6,0.0010839655298480958
1,47,7,0.0
1,47,8,0.0
1,47,9,0.0
1,47,10,0.0
1,47,11,0.0
1,47,12,0.0
1,47,13,0.0
1,47,14,0.0
1,47,15,0.0
1,47,16,0.0
1,47,17,0.0
1,47,18,0.0
1,47,19,0.0
1,47,20,0.0
1,47,21,0.0
1,47,22,0.0
1,47,23,0.0
1,47,24,0.0
1,47,25,0.0
1,47,26,0.0
1,47,27,0.0
1,47,28,0.0
1,47,29,0.0
1,47,30,0.0
1,47,31,0.0
1,47,32,0.0
1,47,33,0.0
1,47,34,0.0
1,47,35,0.0
1,47,36,0.0
1,47,37,0.0
1,47,38,0.0
1,47,39,0.0
1,47,40,0.0
1,47,41,0.0
1,47,42,0.0
1,47,43,0.0
1,47,44,0.0
1,47,45,0.0
1,47,46,0.0
1,47,47,0.0
1,47,48,0.0010330511816078788
1,48,1,0.0
1,48,2,0.0
1,48,3,0.002890500139232579
1,48,4,0.0
1,48,5,0.0
1,48,6,0.0
1,48,7,0.0
1,48,8,0.0
1,48,9,0.0
1,48,10,0.0
1,48,11,0.0
1,48,12,0.0
1,48,13,0.0
1,48,14,0.0
1,48,15,0.0
1,48,16,0.0
1,48,17,0.0
1,48,18,0.0
1,48,19,0.0
1,48,20,0.0
1,48,21,0.0
1,48,22,0.0
1,48,23,0.0
1,48,24,0.0
1,48,25,0.0
1,48,26,0.0
